Price,Model,CPU,Graphics,RAM,HDD,SSD,Display,Budget,Rate_From_10,Image_Url,Best_For,Final_Budget,Notes,Brand,Type
"EGP 38,999.00",HP Victus 15-FA0025NR,"12th Gen Intel® Core™ i5-12500H (up to 4.5 GHz with Intel® Turbo Boost Technology, 18 MB L3 cache, 12 cores, 16 threads)",NVIDIA® GeForce® RTX 3050 4GB,8 GB,Unspecified,512GB PCIe® NVMe™ M.2 SSD,"15.6"" FHD (1920 x 1080)",Medium,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh414-1-2b_1.jpg,Gaming,"EGP 38,999.00 'Medium'","Gaming,https://2b.com.eg/en/hp-victus-15-fa0025nr-laptop-intelr-core-i5-12500h-8gb-512gb-ssd-nvidiar-geforcer-rtx-3050-4gb-15-6-fhd-win11-mica-silver.html,In stock Only 1 left",HP,Deal
"EGP 37,499.00",ASUS TUF Gaming A15 FA506NCR-HN007W,AMD Ryzen™ 7-7435HS,NVIDIA® GeForce® RTX™ 3050 4GB,8 GB,Unspecified,512GB PCIe® 4.0 NVMe™ M.2 SSD,15.6'' FHD,Medium,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu915-1.png,Gaming,"EGP 37,499.00 'Medium'","Gaming,https://2b.com.eg/en/asus-tuf-gaming-a15-fa506ncr-hn007w-laptop-amd-ryzentm-7-7435hs-8gb-512gb-ssd-nvidiar-geforcer-rtxtm-3050-4gb-15-6-fhd-win11-off-black.html,In stock",Asus,Deal
"EGP 69,999.00",HP Victus 16-r0068ne,"13 Gen Intel® Core™Intel® Core™ i7-13700H (up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads)",NVIDIA® GeForce RTX™ 4060 8GB GDDR6,16 GB,Unspecified,1TB SSD,"16"" QHD 2560 x 1440",High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh465.jpg,Gaming,"EGP 69,999.00 'High/Extreme-High'","Gaming,https://2b.com.eg/en/hp-victus-16-r0068ne-laptop-intelr-coretm-i7-13700h-16gb-1tb-ssd-nvidiar-geforce-rtx-4060-8gb-16-qhd-win11-blue.html,In stock",HP,Deal
"EGP 61,999.00",HP Victus 16-R0043NE,"13 Gen Intel® Core™ i7-13700H (up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads)",NVIDIA® GeForce RTX™ 4060 Laptop GPU 8 GB GDDR6,16 GB,Unspecified,1 TB PCIe® Gen4 NVMe™ M.2 SSD,16.1 FHD (1920 x 1080),High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh430_1_1.png,Gaming,"EGP 61,999.00 'High/Extreme-High'","Gaming,https://2b.com.eg/en/hp-victus-16-r0043ne-laptop-intelr-coretm-i7-13700h-16gb-1tb-ssd-nvidiar-geforce-rtx-4060-8gb-16-1-fhd-blue.html,In stock Only 4 left",HP,Deal
"EGP 52,899.00",HP Victus 15-fa1109ne,"13th Gen Intel® Core™ i7-13700H Processor 24M Cache, up to 5 GHz",NVIDIA® GeForce RTX 4050 6GB GDDR6,16 GB,Unspecified,512GB SSD,15.6 FHD ( 1920 x 1080 ),High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh450-new-6_1.png,Gaming,"EGP 52,899.00 'High/Extreme-High'","Gaming,https://2b.com.eg/en/hp-victus-15-fa1109ne-laptop-intelr-core-i7-13700h-16gb-512gb-ssd-nvidiar-geforce-rtx-3050-6gb-15-6-fhd-win11-blue.html,In stock",HP,Deal
"EGP 74,999.00",HP Victus 16-r0059wm,"13 Gen Intel® Core™ i7-13700H (up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads)",NVIDIA® GeForce RTX™ 4060 Laptop GPU (8 GB GDDR6 dedicated),16 GB,Unspecified,1 TB PCIe® Gen4 NVMe™ M.2 SSD,(16.1) FHD (1920 x 1080),High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh445-1_1_1.png,Gaming,"EGP 74,999.00 'High/Extreme-High'","Gaming,https://2b.com.eg/en/hp-victus-16-r0059wm-laptop-intelr-coretm-i7-13700h-16gb-1tb-ssd-nvidiar-geforce-rtxtm-4060-8gb-16-1-fhd-mica-silver.html,In stock Only 1 left",HP,Deal
"EGP 157,999.00",HP OMEN 16-wf0004ne,"Intel® Core™ i7-13700HX Processor 30M Cache, up to 5.00 GHz",NVIDIA® GeForce RTX™ 4080 12GB GDDR6,32 GB,Unspecified,1TB SSD,"16.1"" QHD (2560 x 1440)",High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh470.jpg,Gaming,"EGP 157,999.00 'High/Extreme-High'","Gaming,https://2b.com.eg/en/hp-omen-16-wf0004ne-laptop-intelr-coretm-i7-13700hx-32gb-1tb-ssd-nvidiar-geforce-rtx-4080-12gb-16-1-qhd-win11-black.html,In stock Only 2 left",HP,Deal
"EGP 31,999.00",Dell G15-5515,"AMD® Ryzen™ 7 5800H Mobile (20 MB total cache, 8 cores, 16 threads)",NVIDIA® GeForce RTX™ 3050 4GB,8 GB,Unspecified,"512 GB, M.2, PCIe NVMe, SSD","15.6"", FHD 1920x1080",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/d/zd089-1n-2b.jpg,Gaming,"EGP 31,999.00 'Low'","Gaming,https://2b.com.eg/en/dell-g15-5515-amd-ryzentm-7-5800h-8gb-512gb-ssd-nvidiar-geforce-rtxtm-3050-4gb-15-6-fhd-phantom-grey.html,Out Of Stock",Dell,Deal
"EGP 40,799.00",HP Pavilion Aero 13-BE2003NE,AMD Ryzen R5-7535U,AMD Radeon Graphics,8 GB,Unspecified,512GB SSD,"13.3"" WUXGA",Medium,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh502.jpg,Professional,"EGP 40,799.00 'Medium'","Professional,https://2b.com.eg/en/hp-pavilion-aero-13-be2003ne-laptop-amd-ryzen-r5-7535u-8gb-512gb-ssd-amd-radeon-graphics-13-3-wuxga-win11-natural-silver.html,In stock",HP,Deal
"EGP 26,999.00",Dell Vostro 3520,"12th Generation Intel® Core™ i7-1255U Processor 12M Cache, up to 4.70 GHz",Intel® UHD Integrated Graphics,8 GB,Unspecified,512GB SSD,15.6'' FHD,Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/d/zd157-11.png,Professional,"EGP 26,999.00 'Low'","Professional,https://2b.com.eg/en/dell-vostro-3520-intelr-coretm-i7-1255u-8gb-512gb-ssd-intelr-uhd-integrated-graphics-15-6-fhd-ubuntu-carbon-black.html,In stock",Dell,Deal
"EGP 21,999.00",HP 14-em0006ne,"AMD Ryzen™ 5 7520U (up to 4.3 GHz max boost clock, 4 MB L3 cache, 4 cores, 8 threads)",AMD Radeon Graphics,8 GB,Unspecified,512 GB PCIe® NVMe™ M.2 SSD,"14"" FHD 1920 x 1080",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/l/a/layer_1054.jpg,Professional,"EGP 21,999.00 'Low'","Professional,https://2b.com.eg/en/hp-14-em0006ne-laptop-amd-ryzentm-5-7520u-8gb-512gb-ssd-amd-radeontm-graphics-14-fhd-win11-natural-silver.html,In stock Only 3 left",HP,Deal
"EGP 45,999.00",Lenovo Ideapad 5 Slim 16IMH9,"Intel® Core™ Ultra 7 155H, 16C (6P + 8E + 2LPE) / 22T, Max Turbo up to 4.8GHz, 24MB",Integrated Intel® Arc™ Graphics,16 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"16"" WUXGA (1920x1200)",Medium,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl449.png,Professional,"EGP 45,999.00 'Medium'","Professional,https://2b.com.eg/en/lenovo-ideapad-5-slim-17imh9-laptop-intelr-coretm-ultra-7-155h-16gb-512gb-ssd-integrated-intelr-arctm-graphics-16-wuxga-win11-cloud-grey.html,In stock",Lenovo,Deal
"EGP 26,799.00",Lenovo Ideapad 3 Slim 15IRH8,"13 Gen Intel® Core™ i5-13420H, 8C (4P + 4E) / 12T, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",Integrated Intel® UHD Graphics,16 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl444.jpg,Professional,"EGP 26,799.00 'Low'","Professional,https://2b.com.eg/en/lenovo-ideapad-3-slim-15irh8-laptop-intelr-coretm-i5-13420h-16gb-512gb-ssd-integrated-intelr-uhd-graphics-15-6-fhd-arctic-grey.html,Out Of Stock",Lenovo,Deal
"EGP 19,999.00",ASUS Vivobook 15 X1504VA-NJ005W,"Intel® Core™ i5-1335U Processor 1.3 GHz (12MB Cache, up to 4.6 GHz, 10 cores, 12 Threads)",Intel® UHD Integrated Graphics,8 GB,Unspecified,512GB M.2 NVMe™ PCIe® 3.0 SSD,15.6 FHD (1920 x 1080),Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu492.jpg,Professional,"EGP 19,999.00 'Low'","Professional,https://2b.com.eg/en/asus-vivobook-15-x1504va-nj005w-laptop-intelr-coretm-i5-1335u-8gb-512gb-ssd-intelr-uhd-integrated-graphics-15-6-fhd-win11-quiet-blue.html,In stock",Asus,Deal
"EGP 23,999.00",Lenovo Ideapad 3 Slim 15IAH8,"Intel® Core™ i5-13420H, 8C (4P + 4E) / 12T, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",Integrated Intel® UHD Graphics,8 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl517.jpg,Professional,"EGP 23,999.00 'Low'","Professional,https://2b.com.eg/en/lenovo-ideapad-3-slim-15iah8-laptop-intelr-coretm-i5-12420h-8gb-512gb-ssd-intelr-uhd-integrated-graphics-15-6-fhd-win11-arctic-grey.html,In stock",Lenovo,Deal
"EGP 16,999.00",Lenovo IdeaPad Slim 3 15IRU8,"13th Gen Intel® Core™ i3-1315U, 6C (2P + 4E) / 8T, P-core 1.2 / 4.5GHz, E-core 0.9 / 3.3GHz, 10MB",Intel UHD Graphics,8 GB,Unspecified,256GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl830-1.jpg,Professional,"EGP 16,999.00 'Low'","Professional,https://2b.com.eg/en/lenovo-ideapad-slim-3-15iru8-laptop-intelr-coretm-i3-1315u-8gb-256gb-ssd-intelr-uhd-graphics-15-6-fhd-grey.html,In stock",Lenovo,Deal
"EGP 20,999.00",MSI Modern 15 F13MG,"13 Gen. Intel® Core™ i5-1335U Processor 12M Cache, up to 4.60 GHz",Intel® Iris Xe Graphics,8 GB,Unspecified,1x M.2 SSD slot (NVMe PCIe Gen4),"15.6"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/m/zm992-1.jpg,Professional,"EGP 20,999.00 'Low'","Professional,https://2b.com.eg/en/msi-modern-15-f13mg-laptop-intelr-coretm-i5-1335u-8gb-512gb-ssd-intelr-iris-xe-graphics-15-6-fhd-urban-silver.html,In stock",MSI,Deal
"EGP 93,699.00",HP Spectre 14-eu0011ne,"Intel® Core™ Ultra 7 Processor 155H 24M Cache, up to 4.80 GHz",Intel® Arc™ Graphics,16 GB,Unspecified,1 TB PCIe® Gen4 NVMe™ TLC M.2 SSD,"14"" FHD 3K",High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh507-22_1.png,Professional,"EGP 93,699.00 'High/Extreme-High'","Professional,https://2b.com.eg/en/hp-spectre-x360-14-eu0011ne-laptop-intelr-coretm-ultra-7-155h-16gb-1tb-ssd-intelr-arctm-graphics-14-fhd-3k-win11-dark-black-aluminum.html,In stock Only 3 left",HP,Deal
"EGP 28,999.00",Dell Vostro 15 3530,"13th Gen Intel® Core™ i7-1355U Processor 12M Cache, up to 5.00 GHz",Intel UHD Graphics,8 GB,Unspecified,512GB SSD,"15.6"" FHD",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/d/zd212-1.jpg,Professional,"EGP 28,999.00 'Low'","Professional,https://2b.com.eg/en/dell-vostro-15-3530-laptop-intelr-coretm-i7-1355u-8gb-512gb-ssd-intelr-uhd-graphics-15-6-fhd-grey.html,In stock",Dell,Deal
"EGP 16,499.00",Dell Vostro 3520,"12th Generation Intel® Core™ i3-1215U Processor 10M Cache, up to 4.40 GHz, with IPU",Intel UHD Graphics,8 GB,Unspecified,"512 GB, M.2 2230, PCIe NVMe Gen3 x4, SSD",15.6 FHD,Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/d/zd147.png,Professional,"EGP 16,499.00 'Low'","Professional,https://2b.com.eg/en/dell-vostro-3520-laptop-intelr-coretm-i3-1215u-8gb-512gb-ssd-intelr-uhd-integrated-graphics-15-6-fhd-black.html,In stock Only 2 left",Dell,Deal
"EGP 14,999.00",Dell Vostro 3520,"12th Generation Intel® Core™ i3-1215U Processor 10M Cache, up to 4.40 GHz, with IPU",Intel UHD Graphics,4 GB,Unspecified,-,15.6 FHD 1920 x 1080,Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/d/zd147_1.png,Professional,"EGP 14,999.00 'Low'","Professional,https://2b.com.eg/en/dell-vostro-3520-laptop-intelr-coretm-i3-1215u-4gb-256gb-ssd-intelr-uhd-integrated-graphics-15-6-fhd-ubuntu-carbon-black.html,In stock",Dell,Deal
"EGP 19,999.00",MSI Modern 14 C12MO,"12 Gen. Intel® Core™ i5-1235U Processor 12M Cache, up to 4.40 GHz, with IPU",Intel® Iris® Xe Graphics,8 GB,Unspecified,-,"14.0"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/m/zm988-1.png,Professional,"EGP 19,999.00 'Low'","Professional,https://2b.com.eg/en/msi-modern-14-c12mo-laptop-intelr-coretm-i5-1235u-8gb-512gb-ssd-intelr-iris-xe-graphics-14-fhd-urban-silver.html,In stock",MSI,Deal
"EGP 61,999.00",Lenovo Ideapad 5 Pro 16IMH9,"Intel® Core™ Ultra 5 125H, 14C (4P + 8E + 2LPE) / 18T, Max Turbo up to 4.5GHz, 18MB",NVIDIA® GeForce RTX™ 3050 6GB GDDR6,16 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"16"" 2K (2048x1280) OLED",High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl478-1.png,Professional,"EGP 61,999.00 'High/Extreme-High'","Professional,https://2b.com.eg/en/lenovo-ideapad-5-pro-16imh9-laptop-intelr-coretm-ultra-5-125h-16gb-512gb-ssd-nvidiar-geforce-rtxtm-3050-6gb-16-2k-oled-win11-arctic-grey.html,In stock",Lenovo,Deal
"EGP 34,999.00",HP ProBook 470 G9,"12th Gen Intel® Core™ i7-1255U Processor 12M Cache, up to 4.70 GHz",NVIDIA® GeForce® MX550 2GB,8 GB,Unspecified,512 GB PCIe NVMe M.2 Solid-State Drive,"17.3"" FHD",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh315-1-2b_1_1.jpg,Professional,"EGP 34,999.00 'Low'","Professional,https://2b.com.eg/en/hp-probook-470-g9-laptop-intelr-coretm-i7-1255u-8gb-512gb-ssd-nvidiar-geforcer-mx550-2gb-17-3-fhd-silver.html,In stock",HP,Deal
"EGP 26,199.00",HP 15-fd0069ne,"13th Gen Intel® Core™ i5-1334U Processor 12M Cache, up to 4.60 GHz",Intel® Iris® Xe Graphics,16 GB,Unspecified,512 GB PCIe® NVMe™ M.2 SSD,"15.6"" FHD 1920 x 1080",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh498-1.jpg,Professional,"EGP 26,199.00 'Low'","Professional,https://2b.com.eg/en/hp-15-fd0069ne-laptop-intelr-coretm-i5-1334u-16gb-512gb-ssd-intelr-irisr-x-graphics-15-6-fhd-win11-natural-silver.html,In stock Only 1 left",HP,Deal
"EGP 79,999.00",ASUS Zenbook 14 UX3407RA-QD010W,Snapdragon® X Elite X1E 78 100,Qualcomm® Adreno™ GPU,32 GB,Unspecified,1TB M.2 NVMe™ PCIe® 4.0 SSD,14.0'' WUXGA OLED,High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/m/a/mas-1.jpg,Professional,"EGP 79,999.00 'High/Extreme-High'","Professional,https://2b.com.eg/en/asus-zenbook-a14-ux3407ra-qd010w-laptop-snapdragonr-x-elite-x1e-78-100-32gb-1tb-ssd-qualcommr-adrenotm-14-wuxga-oled-win-11-iceland-grey-pre-order.html,In stock Only 4 left",Asus,Deal
"EGP 19,099.00",X1504ZA-NJ005W,"12 Gen. Intel® Core™ i5-1235U Processor 12M Cache, up to 4.40 GHz, with IPU",Intel UHD Graphics,8 GB,Unspecified,512GB M.2 NVMe™ PCIe® 4.0 SSD,15.6'' FHD,Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu614.png,Professional,"EGP 19,099.00 'Low'","Professional,https://2b.com.eg/en/asus-vivobook-15-x1504za-nj005w-laptop-intelr-coretm-i5-1235u-8gb-512gb-ssd-intelr-uhd-graphics-15-6-fhd-win11-quiet-blue.html,Out Of Stock",Asus,Deal
"EGP 34,499.00",HP 15-fd0371nia,"13th Gen Intel® Core™ i7-1355U Processor 12M Cache, up to 5.00 GHz",NVIDIA® GeForce® MX570 2GB GDDR6,8 GB,Unspecified,512 GB PCIe® NVMe™ M.2 SSD,"(15.6"") FHD (1920 x 1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh459-1_1_1.png,Professional,"EGP 34,499.00 'Low'","Professional,https://2b.com.eg/en/hp-15-fd0371nia-laptop-intelr-core-i7-1355u-8gb-512gb-ssd-nvidiar-geforcer-mx570-2gb-15-6-fhd-silver.html,In stock",HP,Deal
"EGP 20,999.00",ASUS Vivobook Go 15 E1504FA-NJ005W,"AMD Ryzen™R5-7520U Mobile Processor 2.8GHz (4-core/8-thread, 4MB cache, up to 4.3 GHz max boost)",AMD Radeon Graphics,8 GB,Unspecified,512GB M.2 NVMe™ PCIe® 3.0 SSD,15.6'' FHD,Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu320.png,Professional,"EGP 20,999.00 'Low'","Professional,https://2b.com.eg/en/asus-vivobook-go-15-e1504fa-nj005w-laptop-amd-ryzentm-r5-7520u-8gb-512gb-ssd-amd-radeontm-graphics-15-6-fhd-win11-cool-silver.html,In stock",Asus,Deal
"EGP 33,999.00",HP Pavilion Laptop 15-eh3001ne,"AMD Ryzen™ 7 7730U (up to 4.5 GHz max boost clock, 16 MB L3 cache, 8 cores, 16 threads)",AMD Radeon™ Integrated Graphics,16 GB,Unspecified,512 GB SSD,"15.6"" FHD",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh439-1_1.png,Professional,"EGP 33,999.00 'Low'","Professional,https://2b.com.eg/en/hp-pavalion-15-eh3001ne-amd-ryzentm-7-7730u-16gb-512gb-ssd-amd-radeontm-integrated-graphics-15-6-fhd-win11-blue.html,In stock",HP,Deal
"EGP 28,099.00",HP 15-fc0034ne,"AMD Ryzen™ 7 7730U (up to 4.5 GHz max boost clock, 16 MB L3 cache, 8 cores, 16 threads)",AMD Radeon Graphics,16 GB,Unspecified,512 GB PCIe® NVMe™ M.2 SSD,"15.6"" FHD 1920 x 1080",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh468.png,Professional,"EGP 28,099.00 'Low'","Professional,https://2b.com.eg/en/hp-15-fc0034ne-laptop-amd-ryzentm-7-7730u-16gb-512gb-ssd-amd-radeontm-graphics-15-6-fhd-win11-natural-silver.html,In stock Only 3 left",HP,Deal
"EGP 26,999.00",Dell Vostro 3520,"12th Gen Intel® Core™ i7-1255U Processor 12M Cache, up to 4.70 GHz",Intel® UHD Integrated Graphics,8 GB,Unspecified,512GB SSD,"15.6"" FHD",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/d/zd267_1.png,Professional,"EGP 26,999.00 'Low'","Professional,https://2b.com.eg/en/dell-vostro-3520-laptop-intelr-coretm-i7-1255u-8gb-512gb-ssd-intelr-uhd-integrated-graphics-15-6-fhd-ubuntu-black.html,In stock",Dell,Deal
"EGP 27,999.00",MSI Modern 15 H B13M,"13 Gen. Intel® Core™ i7-13620H Processor 24M Cache, up to 4.90 GHz",Intel® Iris Xe Graphics,8 GB,Unspecified,-,"15.6"" FHD",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/m/zm987.png,Professional,"EGP 27,999.00 'Low'","Professional,https://2b.com.eg/en/msi-modern-15-h-b13m-laptop-intelr-coretm-i7-13620h-8gb-512gb-ssd-intelr-iris-xe-graphics-15-6-fhd-classic-black.html,In stock",MSI,Deal
"EGP 61,499.00",ASUS Vivobook S14 S5406SA-PP017W,"Intel® Core™ Ultra 7 Processor 256V 12M Cache, up to 4.80 GHz",Intel® Arc™ Graphics,16 GB,Unspecified,1TB M.2 NVMe PCIe 4.0 SSD,"14"" OLED",High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu403-1.jpg,Professional,"EGP 61,499.00 'High/Extreme-High'","Professional,https://2b.com.eg/en/asus-vivobook-s14-s5406sa-pp017w-laptop-intelr-coretm-ultra-7-256v-16gb-1tb-ssd-intelr-arctm-graphics-14-oled-win11-mist-blue.html,In stock Only 1 left",Asus,Deal
"EGP 24,299.00",Lenovo IdeaPad Slim 3 15IRH8,"Intel® Core™ i5-13420H, 8C (4P + 4E) / 12T, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",Intel® UHD Integrated Graphics,8 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl435.png,Professional,"EGP 24,299.00 'Low'","Professional,https://2b.com.eg/en/lenovo-ideapad-slim-3-15iah8-intelr-coretm-i5-12450h-8gb-512gb-ssd-intelr-uhd-graphics-15-6-fhd-win-11-arctic-grey-1.html,Out Of Stock",Lenovo,Deal
"EGP 39,999.00",Lenovo Ideapad 5 Slim 16IMH9,"Intel® Core™ Ultra 5 125H, 14C (4P + 8E + 2LPE) / 18T, Max Turbo up to 4.5GHz, 18MB",Intel® Arc™ Graphics,16 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"16"" WUXGA (1920x1200)",Medium,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl468.jpg,Professional,"EGP 39,999.00 'Medium'","Professional,https://2b.com.eg/en/lenovo-ideapad-5-slim-16imh9-laptop-intelr-coretm-ultra-5-125h-16gb-512gb-ssd-intelr-arctm-graphics-16-wuxga-win11-grey.html,In stock",Lenovo,Deal
"EGP 30,699.00",HP 15-fd0022ne,"13th Gen Intel® Core™ i7-1355U Processor 12M Cache, up to 5.00 GHz",Intel® Iris® Xe Graphics,8 GB,Unspecified,512 GB PCIe® NVMe™ M.2 SSD,"(15.6"") FHD (1920 x 1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh459-1.png,Professional,"EGP 30,699.00 'Low'","Professional,https://2b.com.eg/en/hp-15-fd0022ne-laptop-intelr-coretm-i7-1355u-8gb-512gb-ssd-intelr-iris-xe-graphics-15-6-fhd-silver.html,In stock Only 2 left",HP,Deal
"EGP 29,499.00",ASUS Vivobook 15 X1502ZA-BQ007W,"Intel® Core™ i7-12700H Processor 24M Cache, up to 4.70 GHz",Intel UHD Graphics,8 GB,Unspecified,512GB SSD,15.6 FHD,Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu449.png,Professional,"EGP 29,499.00 'Low'","Professional,https://2b.com.eg/en/asus-vivobook-15-x1502za-bq007w-laptop-intelr-coretm-i7-12700h-8gb-512gb-ssd-intelr-uhd-graphics-15-6-fhd-win11-quiet-blue.html,In stock",Asus,Deal
"EGP 12,499.00",ASUS Vivobook Go 15 E1504FA-NJ001,AMD Ryzen™ 3 7320U,AMD Radeon™ Graphics,4 GB,Unspecified,256GB M.2 NVMe™ PCIe® 3.0 SSD,15.6'' FHD,Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu437-1.jpg,Professional,"EGP 12,499.00 'Low'","Professional,https://2b.com.eg/en/asus-vivobook-go-15-e1504fa-nj001-laptop-amd-ryzen-r3-7320u-4gb-256gb-ssd-amd-radeontm-graphics-15-6-fhd-gray.html,In stock",Asus,Deal
"EGP 30,499.00",HP 15-FD0346NIA,"13th Gen Intel® Core™ i7-1355U Processor 12M Cache, up to 5.00 GHz",Intel® Iris® Xe Graphics,8 GB,Unspecified,512 GB PCIe® NVMe™ M.2 SSD,"(15.6"") FHD (1920 x 1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh459-1_1.png,Professional,"EGP 30,499.00 'Low'","Professional,https://2b.com.eg/en/hp-15-fd0346nia-laptop-intelr-core-i7-1355u-8gb-512gb-ssd-intelr-iris-xe-graphics-15-6-fhd-silver.html,In stock Only 1 left",HP,Deal
"EGP 30,499.00",Lenovo IdeaPad Slim 3 15IRH8,"13th Gen Intel® Core™ i7-13620H, 10C (6P + 4E) / 16T, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB",Intel® UHD Integrated Graphics,16 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl552.jpg,Professional,"EGP 30,499.00 'Low'","Professional,https://2b.com.eg/en/lenovo-ideapad-slim-3-15irh8-laptop-intelr-coretm-i7-13620h-16gb-512gb-ssd-intelr-uhd-integrated-graphics-15-6-fhd-arctic-grey.html,In stock",Lenovo,Deal
